id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,English,Japanese,Verb,V usually ,音楽をきく / listen to the music ,1日3時間以上ききます,More than 3 hours a day.,1日 | 3時間 | 以上 | ききます,ichi nichi | san jikan | ijo- | kiki masu,a day | three hours | more than | listen(polite)
,English,Japanese,Verb,V usually ,音楽をきく / listen to the music ,普段はどんな音楽をききますか？,What kind of music do you usually listen to?,普段は | どんな | 音楽を | ききます | か？,fudan wa | donna | ongaku wo | kiki masu | ka？,usually | what kind of | music | listen(polite) | ？
,English,Japanese,Verb,V usually ,音楽をきく / listen to the music ,外国のロックをききます,Foreign rock music.,外国のロックを | ききます,gaikoku no rokku wo | kiki masu,foreign rock music | listen(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V recently,音楽をきく / listen to the music ,最近は音楽をきいていますか？,Are you listening to the music recenlty?,最近は | 音楽を | きいています | か？,saikin wa | ongaku wo | ki-te i masu | ka?,recently | music | listening(polite) | ？
,English,Japanese,Verb,V recently,音楽をきく / listen to the music ,最近はいつも音楽をきいています,I am always listening to the music recently.,最近は | いつも | 音楽を | きいています,saikin wa | itsumo | ongaku wo | ki-te i masu,recently | always | music | listening(polite)
,English,Japanese,Verb,V recently,音楽をきく / listen to the music ,最近は全然音楽をきいていません,I am not listening to the music at all recently.,最近は | 全然 | 音楽を | きいていません,saikin wa | zenzen | ongaku wo | ki-te i masen,recently | at all | music | not listening(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V past,音楽をきく / listen to the music ,昨日は音楽をききましたか？,Did you listen to the music yesterday?,昨日は | 音楽を | ききました | か？,kino- wa | ongaku wo | kiki mashita | ka?,yesterday | music | listened(polite) | ?
,English,Japanese,Verb,V past,音楽をきく / listen to the music ,はい、ききました,Yes...I did.,はい、| ききました,hai | kiki mashita,yes | listened(polite)
,English,Japanese,Verb,V past,音楽をきく / listen to the music ,いいえ、ききませんでした,No...I didn''t.,いいえ、| ききませんでした,i-e | kiki masen deshita,no | not listened(polite)
,English,Japanese,Verb,V past,音楽をきく / listen to the music ,何をききましたか？,What did you listen?,何を | ききました | か？,nani wo | kiki mashita | ka？,what | listened(polite) | ?
,English,Japanese,Verb,V past,音楽をきく / listen to the music ,クラシックをききました,Classical music.,クラシックを | ききました,kurashikku wo | kiki mashita,classical music | listened(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V present perfect,音楽をきく / listen to the music ,今日はもう音楽をききましたか？,Have you already listened to the music today?,今日は | もう | 音楽を | ききました | か？,kyo- wa | mo- | ongaku wo | kiki mashita | ka?,today | already | music | listened(polite) | ?
,English,Japanese,Verb,V present perfect,音楽をきく / listen to the music ,はい、もうききました,Yes...I already have.,はい、| もう | ききました,hai | mo- | kiki mashita,yes | already | listened(polite)
,English,Japanese,Verb,V present perfect,音楽をきく / listen to the music ,いいえ、まだきいていません,No...not yet.,いいえ、| まだ | きいていません,i-e | mada | ki-te i masen,no | yet | not listening(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V future,音楽をきく / listen to the music ,明日も音楽をききますか？,Will you listen to the music tomorrow too?,明日も | 音楽を | ききます | か？,ashita mo | ongaku wo | kiki masu | ka？,tomorrow too | music | listen(polite) | ？
,English,Japanese,Verb,V future,音楽をきく / listen to the music ,はい、ききます,Yes...I will.,はい、| ききます,hai | kiki masu,yes | listen(polite)
,English,Japanese,Verb,V future,音楽をきく / listen to the music ,いいえ、ききません,No...I won''t.,いいえ、 | ききません,i-e | kiki masen,no | not listen(polite)
,English,Japanese,Verb,V future,音楽をきく / listen to the music ,まだわかりません,I don''t know yet.,まだ | わかりません,mada | wakari masen,yet | not know(polite)
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,V positive / negative,絵を描く / draw a picture ,絵は描きますか？,Do you draw a picture?,絵は | 描きます | か？,e wa | kaki masu | ka？,picture | draw(polite) | ？
,English,Japanese,Verb,V positive / negative,絵を描く / draw a picture ,はい、よく描きます,Yes...often.,はい、| よく | 描きます,hai | yoku | kaki masu,yes | often | draw(polite)
,English,Japanese,Verb,V positive / negative,絵を描く / draw a picture ,はい、たまに描きます,Yes...sometimes.,はい、| たまに | 描きます,hai | tamani | kaki masu,yes | sometimes | draw(polite)
,English,Japanese,Verb,V positive / negative,絵を描く / draw a picture ,はい、1日3枚くらい描きます,Yes...about three pictures a day.,はい、| 1日 | 3枚 | くらい | 描きます,hai | ichi nichi | san mai | kurai | kaki masu,yes | a day | three pics | about | draw(polite)
,English,Japanese,Verb,V positive / negative,絵を描く / draw a picture ,いいえ、あまり描きません,No...not much.,いいえ、| あまり | 描きません,i-e | amari | kaki masen,no | not much | not draw(polite)
,English,Japanese,Verb,V positive / negative,絵を描く / draw a picture ,いいえ、ほとんど描きません,No...rarely.,いいえ、| ほとんど | 描きません,i-e | hotondo | kaki masen,no | almost | not draw(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V usually ,絵を描く / draw a picture ,普段はいつ絵を描きますか？,When do you usually draw a picture?,普段は | いつ | 絵を | 描きます | か？,fudan wa | itsu | e wo | kaki masu | ka？,usually | when | picture | draw(polite) | ?
,English,Japanese,Verb,V usually ,絵を描く / draw a picture ,暇なときに描きます,When I am bored.,暇な時に | 描きます,hima na toki ni | kaki masu,when bored | draw(polite)
,English,Japanese,Verb,V usually ,絵を描く / draw a picture ,普段はどこで絵を描きますか？,Where do you usually draw a picture?,普段は | どこで | 絵を | 描きます | か？,fudan wa | doko de | e wo | kaki masu | ka？,usually | where | picture | draw(polite) | ？
,English,Japanese,Verb,V usually ,絵を描く / draw a picture ,学校で描きます,At school.,学校で | 描きます,gakko- de | kaki masu,at school | draw(polite)
,English,Japanese,Verb,V usually ,絵を描く / draw a picture ,普段は誰と絵を描きますか？,Who do you usually draw a picture with?,普段は | 誰と | 絵を | 描きます | か？,fudan wa | dare to | e wo | kaki masu | ka？,usually | with who | picture | draw(polite) | ？
,English,Japanese,Verb,V usually ,絵を描く / draw a picture ,友達と描きます,With my friends.,友達と | 描きます,tomodachi to | kaki masu,with friends | draw(polite)
,English,Japanese,Verb,V usually ,絵を描く / draw a picture ,普段はどれくらい絵を描きますか？,How long do you usually draw a picture?,普段は | どれくらい | 絵を | 描きます | か？,fudan wa | dorekurai | ongaku wo | kiki masu | ka？,usually | how long | picture | draw(polite) | ？
,English,Japanese,Verb,V usually ,絵を描く / draw a picture ,1日5時間以上描きます,More than 5 hours a day.,1日 | 5時間 | 以上 | 描きます,ichi nichi | go jikan | ijo- | kaki masu,a day | five hours | more than | draw(polite)
,English,Japanese,Verb,V usually ,絵を描く / draw a picture ,普段はどんな絵を描きますか？,What kind of picture do you usually draw?,普段は | どんな | 絵を | 描きます | か？,fudan wa | donna | e wo | kaki masu | ka？,usually | what kind of | picture | draw(polite) | ？
,English,Japanese,Verb,V usually ,絵を描く / draw a picture ,アニメのイラストを描きます,Anime illustration.,アニメのイラストを | 描きます,anime no irasuto wo | kaki masu,anime illustration | draw(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V recently,絵を描く / draw a picture ,最近は絵を描いていますか？,Are you drawing pictures recently?,最近は | 絵を | 描いています | か？,saikin wa | e wo | kaite i masu | ka?,recently | picture | drawing(polite) | ？
,English,Japanese,Verb,V recently,絵を描く / draw a picture ,最近はいつも絵を描いています,I am always drawing pictures recently.,最近は | いつも | 絵を | 描いています,saikin wa | itsumo | e wo | kaite i masu,recently | always | picture | drawing(polite)
,English,Japanese,Verb,V recently,絵を描く / draw a picture ,最近は全然絵を描いていません,I am not drawing pictures at all recently.,最近は | 全然 | 絵を | 描いていません,saikin wa | zenzen | e wo | kaite i masen,recently | at all | picture | not drawing(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V past,絵を描く / draw a picture ,昨日は絵を描きましたか？,Did you draw a picture yesterday?,昨日は | 絵を | 描きました | か？,kino- wa | e wo | kaki mashita | ka?,yesterday | picture | drew(polite) | ?
,English,Japanese,Verb,V past,絵を描く / draw a picture ,はい、描きました,Yes...I did.,はい、| 描きました,hai | kaki mashita,yes | drew(polite)
,English,Japanese,Verb,V past,絵を描く / draw a picture ,いいえ、描きませんでした,No...I didn''t.,いいえ、| 描きませんでした,i-e | kaki masen deshita,no | not drew(polite)
,English,Japanese,Verb,V past,絵を描く / draw a picture ,何を描きましたか？,What did you draw?,何を | 描きました | か？,nani wo | kaki mashita | ka？,what | drew(polite) | ?
,English,Japanese,Verb,V past,絵を描く / draw a picture ,猫の絵を描きました,A cat picture.,猫の絵を | 描きました,neko no e wo | kaki mashita,cat picture | drew(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V present perfect,絵を描く / draw a picture ,今日はもう絵を描きましたか？,Have you already drawn a picture today?,今日は | もう | 絵を | 描きました | か？,kyo- wa | mo- | e wo | kaki mashita | ka?,today | already | picture | drew(polite) | ?
,English,Japanese,Verb,V present perfect,絵を描く / draw a picture ,はい、もう描きました,Yes...I already have.,はい、| もう | 描きました,hai | mo- | kaki mashita,yes | already | drew(polite)
,English,Japanese,Verb,V present perfect,絵を描く / draw a picture ,いいえ、まだ描いていません,No...not yet.,いいえ、 | まだ | 描いていません,i-e | mada | kaite i masen,no | yet | not drawing(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V future,絵を描く / draw a picture ,明日も絵を描きますか？,Will you draw a picture tomorrow too?,明日も | 絵を | 描きます | か？,ashita mo | e wo | kaki masu | ka？,tomorrow too | picture | draw(polite) | ？
,English,Japanese,Verb,V future,絵を描く / draw a picture ,はい、描きます,Yes...I will.,はい、| 描きます,hai | kaki masu,yes | draw(polite)
,English,Japanese,Verb,V future,絵を描く / draw a picture ,いいえ、描きません,No...I won''t.,いいえ、| 描きません,i-e | kaki masen,no | not draw(polite)
,English,Japanese,Verb,V future,絵を描く / draw a picture ,まだわかりません,I don''t know yet.,まだ | わかりません,mada | wakari masen,yet | not know(polite)
,,,,,,,,,,1
,,,,,,,,,,1
～を勉強する、は,English,Japanese,Verb,V positive / negative,日本語を勉強する / study Japanese ,日本語は勉強していますか？,Do you study Japanese?,日本語は | 勉強しています | か？,nihongo wa | benkyo- shite i masu | ka？,Japanese | studying(polite) | ?
日本語では現在進行形になる,English,Japanese,Verb,V positive / negative,日本語を勉強する / study Japanese ,はい、しています,Yes...I do.,はい、| しています,hai | shite i masu,yes | doing(polite)
,English,Japanese,Verb,V positive / negative,日本語を勉強する / study Japanese ,いいえ、していません,No...I don''t.,いいえ、| していません,i-e | shite i masen,no | not doing(polite)
,English,Japanese,Verb,V positive / negative,日本語を勉強する / study Japanese ,いつから日本語を勉強していますか？,Since when have you been studying Japanese?,いつ | から | 日本語を | 勉強しています | か？,itsu | kara | nihongo wo | benkyo- shite i masu | ka？,when | since | Japanese | studying(polite) | ?
,English,Japanese,Verb,V positive / negative,日本語を勉強する / study Japanese ,1年前から勉強しています,Since about a year ago.,1年前 | から | しています,ichi nen mae | kara | shite i masu,a year ago | since | doing(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V recently,日本語を勉強する / study Japanese ,最近は日本語を勉強していますか？,Are you studying Japanese recently?,最近は | 日本語を | 勉強しています | か？,saikin wa | nihongo wo | benkyo- shite i masu | ka?,recently | Japanese | studying(polite) | ？
,English,Japanese,Verb,V recently,日本語を勉強する / study Japanese ,最近は毎日日本語を勉強しています,I am studying Japanese every day recently.,最近は | 毎日 | 日本語を | 勉強しています,saikin wa | mainichi | nihongo wo | benkyo- shite i masu,recently | every day | Japanese | studying(polite)
,English,Japanese,Verb,V recently,日本語を勉強する / study Japanese ,最近はあまり日本語を勉強していません,I am not studying Japanese much recently.,最近は | あまり | 日本語を | 勉強していません,saikin wa | amari | nihongo wo | benkyo- shite i masen,recently | not much | Japanese | not studying(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V usually ,日本語を勉強する / study Japanese ,普段はいつ日本語を勉強しますか？,When do you usually study Japanese?,普段は | いつ | 日本語を | 勉強します | か？,fudan wa | itsu | nihongo wo | benkyo- shi masu | ka？,usually | when | Japanese | study(polite) | ?
,English,Japanese,Verb,V usually ,日本語を勉強する / study Japanese ,時間がある時に勉強します,When I have time.,時間が | ある | 時に | します,jikan ga | aru | toki ni | shi masu,time | there is | when(tk) | do(polite)
,English,Japanese,Verb,V usually ,日本語を勉強する / study Japanese ,普段はどこで日本語を勉強しますか？,Where do you usually study Japanese?,普段は | どこで | 日本語を | 勉強します | か？,fudan wa | doko de | nihongo wo | benkyo- shi masu | ka？,usually | where | Japanese | study(polite) | ？
,English,Japanese,Verb,V usually ,日本語を勉強する / study Japanese ,家か学校で勉強します,At home or school.,家か | 学校で | します,ie ka | gakko- de | shi masu,home or | at shool | do(polite)
,English,Japanese,Verb,V usually ,日本語を勉強する / study Japanese ,普段は誰と日本語を勉強しますか？,Who do you usually study Japanese with?,普段は | 誰と | 日本語を | 勉強します | か？,fudan wa | dare to | nihongo wo | benkyo- shi masu | ka？,usually | with who | Japanese | study(polite) | ？
,English,Japanese,Verb,V usually ,日本語を勉強する / study Japanese ,クラスメートと勉強します,With my classmates.,クラスメートと | します,kurasu me-to to | shi masu,with classmates | do(polite)
,English,Japanese,Verb,V usually ,日本語を勉強する / study Japanese ,普段はどれくらい日本語を勉強しますか？,How long do you usually study Japanese?,普段は | どれくらい | 日本語を | 勉強します | か？,fudan wa | dorekurai | nihongo wo | benkyo- shi masu | ka？,usually | how long | Japanese | study(polite) | ？
,English,Japanese,Verb,V usually ,日本語を勉強する / study Japanese ,1日2、3時間勉強します,About a few hours a day.,1日 | 2、3時間 | します,ichi nichi | ni san jikan | shi masu,a day | a few hours | do(polite)
,English,Japanese,Verb,V usually ,日本語を勉強する / study Japanese ,普段は何を勉強しますか？,What do you usually study?,普段は | 何を | 勉強します | か？,fudan wa | nani wo | benkyo- shi masu | ka？,usually | what | study(polite) | ？
,English,Japanese,Verb,V usually ,日本語を勉強する / study Japanese ,漢字か文法を勉強します,Kanji or grammar.,漢字か | 文法を | 勉強します ,kanji ka | bunpo- wo | benkyo- shi masu,kanji or | grammar | study(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V past,日本語を勉強する / study Japanese ,昨日は日本語を勉強しましたか？,Did you study Japanese yesterday?,昨日は | 日本語を | 勉強しました | か？,kino- wa | nihongo wo | benkyo- shi mashita | ka?,yesterday | Japanese | studied(polite) | ?
,English,Japanese,Verb,V past,日本語を勉強する / study Japanese ,はい、しました,Yes...I did.,はい、| しました,hai | shi mashita,yes | did(polite)
,English,Japanese,Verb,V past,日本語を勉強する / study Japanese ,いいえ、しませんでした,No...I didn''t.,いいえ、| しませんでした,i-e | shi masen deshita,no | not did(polite)
,English,Japanese,Verb,V past,日本語を勉強する / study Japanese ,何を勉強しましたか？,What did you study?,何を | 勉強しました | か？,nani wo | benkyo- shi mashita | ka？,what | studied(polite) | ?
,English,Japanese,Verb,V past,日本語を勉強する / study Japanese ,N3の試験を勉強しました,N3 exam.,N3の試験を | 勉強しました,enu san no shiken wo | benkyo- shi mashita,N3 exam | studied(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V present perfect,日本語を勉強する / study Japanese ,今日はもう日本語を勉強しましたか？,Have you already studied Japanese today?,今日は | もう | 日本語を | 勉強しました | か？,kyo- wa | mo- | nihongo wo | benkyo- shi mashita | ka?,today | already | Japanese | studied(polite) | ?
,English,Japanese,Verb,V present perfect,日本語を勉強する / study Japanese ,はい、もうしました,Yes...I already have.,はい、| もう | しました,hai | mo- | shi mashita,yes | already | did(polite)
,English,Japanese,Verb,V present perfect,日本語を勉強する / study Japanese ,いいえ、まだしていません,No...not yet.,いいえ、| まだ | していません,i-e | mada | shite i masen,no | yet | not doing(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V future,日本語を勉強する / study Japanese ,明日も日本語を勉強しますか？,Will you study Japanese tomorrow too?,明日も | 日本語を | 勉強します | か？,ashita mo | nihongo wo | benkyo- shi masu | ka？,tomorrow too | Japanese | study(polite) | ？
,English,Japanese,Verb,V future,日本語を勉強する / study Japanese ,はい、します,Yes...I will.,はい、| します,hai | shi masu,yes | do(polite)
,English,Japanese,Verb,V future,日本語を勉強する / study Japanese ,いいえ、しません,No...I won''t.,いいえ、| しません,i-e | shi masen,no | not do(polite)
,English,Japanese,Verb,V future,日本語を勉強する / study Japanese ,まだわかりません,I don''t know yet.,まだ | わかりません,mada | wakari masen,yet | not know(polite)
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,V positive / negative,買い物に行く / go to shopping ,買い物はよく行きますか？,Do you often go to shopping?,買い物は | よく | 行きます | か？,kaimono wa | yoku | iki masu | ka？,shopping | often | go(polite) | ？
,English,Japanese,Verb,V positive / negative,買い物に行く / go to shopping ,はい、よく行きます,Yes...I often do.,はい、| よく | 行きます,hai | yoku | iki masu,yes | often | go(polite)
,English,Japanese,Verb,V positive / negative,買い物に行く / go to shopping ,たまに行きます,I sometimes do.,たまに | 行きます,tamani | iki masu,yes | sometimes | go(polite)
,English,Japanese,Verb,V positive / negative,買い物に行く / go to shopping ,週3、4回行きます,About 3...4 times a week.,週 | 3、4回 | 行きます,shu- | san yon kai | iki masu,a week | three or four times | go(polite)
,English,Japanese,Verb,V positive / negative,買い物に行く / go to shopping ,いいえ、あまり行きません,No...I don''t much.,いいえ、| あまり | 行きません,i-e | amari | iki masen,no | not much | not go(polite)
,English,Japanese,Verb,V positive / negative,買い物に行く / go to shopping ,いいえ、ほとんど行きません,I rarely go to shopping.,いいえ、| ほとんど | 行きません,i-e | hotondo | iki masen,no | almost | not go(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V usually ,買い物に行く / go to shopping ,普段はいつ買い物に行きますか？,When do you usually go to shopping?,普段は | いつ | 買い物に | 行きます | か？,fudan wa | itsu | kaimono ni | iki masu | ka？,usually | when | to shopping | go(polite) | ?
,English,Japanese,Verb,V usually ,買い物に行く / go to shopping ,週末に行きます,On weekends.,週末に | 行きます,shu-matsu ni | iki masu,on weekends | go(polite)
,English,Japanese,Verb,V usually ,買い物に行く / go to shopping ,普段はどこに買い物に行きますか？,Where do you usually go for shopping?,普段は | どこに | 買い物に | 行きます | か？,fudan wa | doko ni | kaimono ni | iki masu | ka？,usually | where | to shopping | go(polite) | ？
,English,Japanese,Verb,V usually ,買い物に行く / go to shopping ,近くのスーパーに行きます,The supermarket nearby.,近くの | スーパーに | 行きます,chikaku no | su-pa- ni | iki masu,near | to supermarket | go(polite)
,English,Japanese,Verb,V usually ,買い物に行く / go to shopping ,普段は誰と買い物に行きますか？,Who do you usually go to shopping with?,普段は | 誰と | 買い物に | 行きます | か？,fudan wa | dare to | kaimono ni | iki masu | ka？,usually | with who | to shopping | go(polite) | ？
,English,Japanese,Verb,V usually ,買い物に行く / go to shopping ,両親と行きます,With my parents.,両親と | 行きます,ryo-shin to | iki masu,with parents | go(polite)
,English,Japanese,Verb,V usually ,買い物に行く / go to shopping ,普段はどれくらい買い物に行きますか？,How often do you usually go to shopping?,普段は | どれくらい | 買い物に | 行きます | か？,fudan wa | dorekurai | kaimono ni | iki masu | ka？,usually | how often | to shopping | go(polite) | ？
,English,Japanese,Verb,V usually ,買い物に行く / go to shopping ,最低月4、5回行きます,4...5 times a month at least.,最低 | 月 | 4、5回 | 行きます,saite- | tsuki | shi go kai | iki masu,at least | a month | four five times | go(polite)
,English,Japanese,Verb,V usually ,買い物に行く / go to shopping ,普段はどうやって買い物に行きますか？,How do you usually go to shopping?,普段は | どうやって | 買い物に | 行きます | か？,fudan wa | duyatte | kaimono ni | iki masu | ka？,usually | how | to shopping | go(polite) | ？
,English,Japanese,Verb,V usually ,買い物に行く / go to shopping ,車で行きます,By car.,車で | 行きます,kuruma de | iki masu,by car | go(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V recently,買い物に行く / go to shopping ,最近は買い物に行っていますか？,Do you go to shopping recently?,最近は | 買い物に | 行っています | か？,saikin wa | kaimono ni | itte i masu | ka?,recently | to shopping | going(polite) | ？
,English,Japanese,Verb,V recently,買い物に行く / go to shopping ,最近は毎日どこかに買い物に行っています,I go somewhere for shopping every day recently.,最近は | 毎日 | どこかに | 買い物に | 行っています,saikin wa | mainichi | dokoka ni | kaimono ni | itte i masu,recently | every day | to somewhere | to shopping | going(polite)
,English,Japanese,Verb,V recently,買い物に行く / go to shopping ,最近は全然買い物に行っていません,I don''t go to shopping at all recently.,最近は | 全然 | 買い物に | 行っていません,saikin wa | zenzen | kaimono ni | itte i masen,recently | at all | to shopping | not going(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V past,買い物に行く / go to shopping ,昨日は買い物に行きましたか？,Did you go to shopping yesterday?,昨日は | 買い物に | 行きました | か？,kino- wa | kaimono ni | iki mashita | ka?,yesterday | to shopping | went(polite) | ?
,English,Japanese,Verb,V past,買い物に行く / go to shopping ,はい、行きました,Yes...I did.,はい、| 行きました,hai | iki mashita,yes | went(polite)
,English,Japanese,Verb,V past,買い物に行く / go to shopping ,いいえ、行きませんでした,No...I didn''t.,いいえ、| 行きませんでした,i-e | iki masen deshita,no | not went(polite)
,English,Japanese,Verb,V past,買い物に行く / go to shopping ,どこに行きましたか？,Where did you go?,どこに | 行きました | か？,doko ni | iki mashita | ka？,where | went(polite) | ?
,English,Japanese,Verb,V past,買い物に行く / go to shopping ,駅の近くのデパートに行きました,The department store near the station.,駅の近くの | デパートに | 行きました,eki no chikaku no | depa-to ni | iki mashita,near the station | to department store | went(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V present perfect,買い物に行く / go to shopping ,今週はもう買い物に行きましたか？,Have you already gone to shopping this week?,今週は | もう | 買い物に | 行きました | か？,konshu- wa | mo- | kaimono ni | iki mashita | ka?,this week | already | to shopping | went(polite) | ?
,English,Japanese,Verb,V present perfect,買い物に行く / go to shopping ,はい、もう行きました,Yes...I already have.,はい、| もう | 行きました,hai | mo- | iki mashita,yes | already | went(polite)
,English,Japanese,Verb,V present perfect,買い物に行く / go to shopping ,いいえ、まだ行っていません,No...not yet.,いいえ、| まだ | 行っていません,i-e | mada | itte i masen,no | yet | not going(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V future,買い物に行く / go to shopping ,来週も買い物に行きますか？,Will you go to shopping next week too?,来週も | 買い物に | 行きます | か？,raishu- mo | kaimono ni | iki masu | ka？,next week too | to shopping | go(polite) | ？
,English,Japanese,Verb,V future,買い物に行く / go to shopping ,はい、行きます,Yes...I will.,はい、| 行きます,hai | iki masu,yes | go(polite)
,English,Japanese,Verb,V future,買い物に行く / go to shopping ,いいえ、行きません,No...I won''t.,いいえ、| 行きません,i-e | iki masen,no | not go(polite)
,English,Japanese,Verb,V future,買い物に行く / go to shopping ,まだわかりません,I don''t know yet.,まだ | わかりません,mada | wakari masen,yet | not know(polite)
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,V positive / negative,ゲームをする / play games ,ゲームはしますか？,Do you play a game?,ゲームは | します | か？,ge-mu wa | shi masu | ka？,game | do(polite) | ？
,English,Japanese,Verb,V positive / negative,ゲームをする / play games ,はい、よくします,Yes...often.,はい、| よく | します,hai | yoku | shi masu,yes | often | do(polite)
,English,Japanese,Verb,V positive / negative,ゲームをする / play games ,はい、たまにします,Yes...sometimes.,はい、| たまに | します,hai | tamani | shi masu,yes | sometimes | do(polite)
,English,Japanese,Verb,V positive / negative,ゲームをする / play games ,はい、1日10時間くらいします,Yes...about 10 hours a day.,はい、| 1日 | 10時間 | くらい | します,hai | ichi nichi | ju- jikan | kurai | shi masu,yes | a day | ten hours | about | do(polite)
,English,Japanese,Verb,V positive / negative,ゲームをする / play games ,いいえ、あまりしません,No...not much.,いいえ、| あまり | しません,i-e | amari | shi masen,no | not much | not do(polite)
,English,Japanese,Verb,V positive / negative,ゲームをする / play games ,いいえ、ほとんどしません,No...rarely.,いいえ、| ほとんど | しません,i-e | hotondo | shi masen,no | almost | not do(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V usually ,ゲームをする / play games ,普段はいつゲームをしますか？,When do you usually play a game?,普段は | いつ | ゲームを | します | か？,fudan wa | itsu | ge-mu wo | shi masu | ka？,usually | when | game | do(polite) | ?
,English,Japanese,Verb,V usually ,ゲームをする / play games ,夕食の前にします,Before the dinner.,夕食の前に | します,yu-shoku no mae ni | shi masu,before dinner | do(polite)
,English,Japanese,Verb,V usually ,ゲームをする / play games ,普段はどこでゲームをしますか？,Where do you usually play a game?,普段は | どこで | ゲームを | します | か？,fudan wa | doko de | ge-mu wo | shi masu | ka？,usually | where | game | do(polite) | ？
,English,Japanese,Verb,V usually ,ゲームをする / play games ,自分の部屋でします,In my room.,自分の部屋で | します,jibun no heya de | shi masu,in my own room | do(polite)
,English,Japanese,Verb,V usually ,ゲームをする / play games ,普段は誰とゲームをしますか？,Who do you usually play a game with?,普段は | 誰と | ゲームを | します | か？,fudan wa | dare to | ge-mu wo | shi masu | ka？,usually | with who | game | do(polite) | ？
,English,Japanese,Verb,V usually ,ゲームをする / play games ,姉とします,With my big sister.,姉と | します,ane to | shi masu,with big sister | do(polite)
,English,Japanese,Verb,V usually ,ゲームをする / play games ,普段はどれくらいゲームをしますか？,How long do you usually play a game?,普段は | どれくらい | ゲームを | します | か？,fudan wa | dorekurai | ge-mu wo | shi masu | ka？,usually | how long | game | do(polite) | ？
,English,Japanese,Verb,V usually ,ゲームをする / play games ,1日10時間以上します,More than 10 hours a day.,1日 | 10時間 | 以上 | します,ichi nichi | ju- jikan | ijo- | shi masu,a day | ten hours | more than | do(polite)
,English,Japanese,Verb,V usually ,ゲームをする / play games ,普段はどんなゲームをしますか？,What kind of game do you usually play?,普段は | どんな | ゲームを | します | か？,fudan wa | donna | ge-mu wo | shi masu | ka？,usually | what kind of | game | do(polite) | ？
,English,Japanese,Verb,V usually ,ゲームをする / play games ,PUBGをします,PUBG.,PUBGを | します,pabuji- wo | shi masu,PUBG | do(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V recently,ゲームをする / play games ,最近はゲームをしていますか？,Are you playing games recently?,最近は | ゲームを | しています | か？,saikin wa | ge-mu wo | shite i masu | ka?,recently | game | doing(polite) | ？
,English,Japanese,Verb,V recently,ゲームをする / play games ,最近はいつもゲームをしています,I am always playing games recently.,最近は | いつも | ゲームを | しています,saikin wa | itsumo | ge-mu wo | shite i masu,recently | always | game | doing(polite)
,English,Japanese,Verb,V recently,ゲームをする / play games ,最近は全然ゲームをしていません,I am not playing games at all recently.,最近は | 全然 | ゲームを | していません,saikin wa | zenzen | ge-mu wo | shite i masen,recently | at all | game | not doing(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V past,ゲームをする / play games ,昨日はゲームをしましたか？,Did you play a game yesterday?,昨日は | ゲームを | しました | か？,kino- wa | ge-mu wo | shi mashita | ka?,yesterday | game | did(polite) | ?
,English,Japanese,Verb,V past,ゲームをする / play games ,はい、しました,Yes...I did.,はい、| しました,hai | shi mashita,yes | did(polite)
,English,Japanese,Verb,V past,ゲームをする / play games ,いいえ、しませんでした,No...I didn''t.,いいえ、| しませんでした,i-e | shi masen deshita,no | not did(polite)
,English,Japanese,Verb,V past,ゲームをする / play games ,何のゲームをしましたか？,What did you play?,何の | ゲームを | しました | か？,nan no | ge-mu wo | shi mashita | ka？,what | game | did(polite) | ?
,English,Japanese,Verb,V past,ゲームをする / play games ,RPGをしました,RPG.,RPGを | しました,a-ru pi- ji- wo | shi mashita,RPG | did(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V present perfect,ゲームをする / play games ,今日はもうゲームをしましたか？,Have you already played a game today?,今日は | もう | ゲームを | しました | か？,kyo- wa | mo- | ge-mu wo | shi mashita | ka?,today | already | game | did(polite) | ?
